Jahr;Monat;Tag;Temp. [°C];Nied. 6-6 [mm];Nied. 0-0 [mm];ET[mm];Ref. ET [mm];Gesamtverbrauch [^m^3/d];Kommentar Verbrauch;Quellwasser [m^3];Buebental [m^3];Schooren [m^3];Grundwasser tot. ;Gruppenbezug [m^3];Gesamtförderung [m^3/d];Kommentar Förderung;Ständige Wohnbevölkerung;;ET [mm/d];Ref ET [mm/d];Abfluss Uze [m^3/d]
2021;10;20211029;5.058797918;0;0;0.02259944;0.396950604;1012;;213;184;665;849;-101;961;;6574;;0.02259944;0.4;4838.4
2021;10;20211030;6.423955817;0.33603329;0.191927988;0.032194447;0.755447192;1070;;192;184;601;785;279;1256;;6574;;0.032194447;0.8;4752
2021;10;20211031;10.09863691;0;0.108161156;0.476504047;0.826330692;1061;;232;184;657;841;-97;976;;6574;;0.476504047;0.8;4579.2
2021;11;20211101;8.216703339;6.370543693;8.560993717;0.062684179;0.749040576;1094;;215;184;537;721;220;1156;;6574;;0.062684179;0.7;8726.4
2021;11;20211102;5.707756074;2.751301207;2.471707338;0.158196081;0.636928084;1048;;234;184;619;803;-57;980;;6574;;0.158196081;0.6;8640
2021;11;20211103;4.757706292;3.207252478;2.936461723;0.053089173;0.436928084;1046;;214;184;626;810;36;1060;;6574;;0.053089173;0.4;8380.8
2021;11;20211104;4.473833701;1.117894529;3.6657914;0.077393327;0.604564496;1026;;235;184;564;748;33;1016;;6574;;0.077393327;0.6;14169.6
2021;11;20211105;4.108675802;0;0;0.116195536;0.533944585;1078;;235;184;585;769;124;1128;;6574;;0.116195536;0.5;12009.6
2021;11;20211106;3.193739583;0;0;0.2434797;0.4;1065;;235;184;619;803;152;1190;;6574;;0.2434797;0.4;9072
2021;11;20211107;4.764886437;1.880642818;0.695024028;0.513163379;0.613899546;1056;;235;184;602;786;51;1072;;6574;;0.513163379;0.6;8035.2
2021;11;20211108;5.380914281;0.481933573;2.070807186;0.104895816;0.390983606;1013;;222;167;592;759;16;997;;6574;;0.104895816;0.4;8985.6
2021;11;20211109;3.390781273;0;0;0.155208837;0.472519564;1013;;227;184;593;777;26;1030;;6574;;0.155208837;0.5;7948.8
2021;11;20211110;3.163695247;0;0;0.049890838;0.4;1004;;234;184;657;841;29;1104;;6574;;0.049890838;0.4;6998.4
2021;11;20211111;3.577955971;0;0;0.082296376;0.3;1002;;214;184;601;785;-18;981;;6574;;0.082296376;0.3;6566.4
2021;11;20211112;3.579147161;0;0;0.019401105;0.3;1045;;215;184;508;692;189;1096;;6574;;0.019401105;0.3;6393.6
2021;11;20211113;4.779822655;3.711130516;3.911078908;0.025797776;0.363006019;1043;;231;184;627;811;59;1101;;6574;;0.025797776;0.4;6652.8
2021;11;20211114;7.053828255;1.582033137;2.417310803;0.028996111;0.401580997;1058;;214;164;569;733;71;1018;;6574;;0.028996111;0.4;8121.6
2021;11;20211115;5.366997354;0.095950064;0.024977714;0.032194447;0.357039021;1001;;170;184;619;803;14;987;;6574;;0.032194447;0.4;8380.8
2021;11;20211116;4.662947418;0.081013845;0.12901372;0.028996111;0.36002252;999;;113;184;500;684;223;1020;;6574;;0.028996111;0.4;8553.6
2021;11;20211117;4.455939172;0;0.199821712;0.043494167;0.375503063;1003;;111;184;602;786;212;1109;;6574;;0.043494167;0.4;8208
2021;11;20211118;2.712897636;0;0;0.120887493;0.233944585;989;;130;184;598;782;73;985;;6574;;0.120887493;0.2;7257.6
2021;11;20211119;1.445052889;0;0;0.024304154;0.2;1026;;116;184;558;742;170;1028;;6574;;0.024304154;0.2;7171.2
2021;11;20211120;2.18404449;0;0;0.019401105;0.281535958;1049;;141;184;535;719;226;1086;;6574;;0.019401105;0.3;6998.4
2021;11;20211121;2.09880881;0.17696391;0.049955428;0.064177801;0.2;1047;;131;184;396;580;314;1025;;6574;;0.064177801;0.2;6652.8
2021;11;20211122;3.968936372;0.208947264;0.108161156;0.04519888;0.401580997;1026;;111;184;498;682;251;1044;;6574;;0.04519888;0.4;6652.8
2021;11;20211123;3.448011199;0;0;0.064599985;0.498597498;1021;;128;183;474;657;249;1034;;6574;;0.064599985;0.5;6739.2
2021;11;20211124;2.566997354;0;0;0.0564986;0.357039021;1076;;129;115;482;597;221;947;;6574;;0.0564986;0.4;6307.2
2021;11;20211125;1.554000154;1.241850346;0.12901372;0.02259944;0.281535958;1034;;110;115;554;669;348;1127;;6574;;0.02259944;0.3;5875.2
2021;11;20211126;0.565905728;1.548183098;2.863408513;0.035392782;0.289083953;1041;;128;115;571;686;182;996;;6574;;0.035392782;0.3;6566.4
2021;11;20211127;0.709695093;0.657977755;0.78291601;0.041789453;0.363006019;1092;;109;115;596;711;252;1072;;6574;;0.041789453;0.4;6998.4
2021;11;20211128;0.747839301;4.699047269;3.612197968;0.032194447;0.26002252;1093;;92;115;569;684;413;1189;;6574;;0.032194447;0.3;7430.4
2021;11;20211129;-0.12718559;0.753927819;3.197358391;0.05138446;0.251006125;1026;;128;115;569;684;195;1007;;6574;;0.05138446;0.3;9676.8
2021;11;20211130;1.39704169;4.238735268;2.421257665;0.085705803;0.815480543;1025;;127;115;557;672;292;1091;;6574;;0.085705803;0.8;11145.6
2021;12;20211201;5.861180298;4.232242718;2.076950742;0.140710781;0.843213737;1071;;39;115;566;681;325;1045;;6574;;0.140710781;0.8;27129.6
2021;12;20211202;2.696869791;2.966177191;6.170281838;0.048397216;0.320045039;1051;;152;114;597;711;269;1132;;6574;;0.048397216;0.3;26352
2021;12;20211203;0.096869791;11.01124824;0;0.19699829;0.175503063;1051;;171;114;569;683;158;1012;;6574;;0.19699829;0.2;22118.4
2021;12;20211204;3.563794811;14.89984323;17.44766168;0.032194447;0.526077935;1092;;76;115;515;630;429;1135;;6574;;0.032194447;0.5;49334.4
2021;12;20211205;2.262947418;0.307008246;0.433633115;0.121098585;0.3;1104;;210;115;607;722;228;1160;;6574;;0.121098585;0.3;37324.8
2021;12;20211206;0.513916927;0.86573383;0.178969148;0.028996111;0.178486562;1047;;289;115;627;742;-47;984;;6574;;0.028996111;0.2;24624
2021;12;20211207;0.778975262;2.124902775;0.500672533;0.129411061;0.378739319;1027;;284;115;587;702;52;1038;;6574;;0.129411061;0.4;19785.6
2021;12;20211208;0.356786565;27.12396792;29.57978806;0.019401105;0.336928084;1041;;296;115;571;686;100;1082;;6574;;0.019401105;0.3;31795.2
2021;12;20211209;0.792819856;0.536880683;4.760993717;0.024093062;0.104564496;996;;308;115;604;719;30;1057;;6574;;0.024093062;0.1;40348.8
2021;12;20211210;-0.774277063;2.034425969;1.213453085;0.028996111;0.252408627;1046;;322;115;638;753;-25;1050;;6574;;0.028996111;0.3;29894.4
2021;12;20211211;1.913916927;0.429872438;0.741437695;0.037097496;0.36002252;1059;;309;115;604;719;65;1093;;6574;;0.037097496;0.4;26524.8
2021;12;20211212;1.065806164;0;0;0.061401649;0.06002252;1068;;311;115;617;732;61;1104;;6574;;0.061401649;0.1;25315.2
2021;12;20211213;1.924875544;0;0;0.087199425;0.015480543;1049;;334;115;644;759;-61;1032;;6574;;0.087199425;0;25228.8
2021;12;20211214;0.527833855;0;0;0.01129972;0.144541977;1017;;312;115;614;729;32;1073;;6574;;0.01129972;0.1;23760
2021;12;20211215;1.367917081;0;0;0.01129972;0.215480543;1033;;335;115;559;674;15;1024;;6574;;0.01129972;0.2;21945.6
2021;12;20211216;1.832903082;0;0;0.017696391;0.226077935;1022;;332;115;612;727;23;1082;;6574;;0.017696391;0.2;22377.6
2021;12;20211217;1.789689647;0;0;0.020894727;0.212178389;1026;;314;115;643;758;-23;1049;;6574;;0.020894727;0.2;21772.8
2021;12;20211218;0.794930773;0;0;0.020894727;0.241558478;1044;;334;115;611;726;54;1114;;6574;;0.020894727;0.2;20476.8
2021;12;20211219;-1.218066427;0;0;0.014498056;0.181535958;1010;;322;115;557;672;-39;955;;6574;;0.014498056;0.2;18230.4
2021;12;20211220;-0.3651579;0;0;0.028996111;0.107613893;1050;;327;115;622;737;-70;994;;6574;;0.028996111;0.1;15897.6
2021;12;20211221;-1.356038737;0;0;0.028996111;0.323094436;1013;;310;115;627;742;-14;1038;;6574;;0.028996111;0.3;14947.2
2021;12;20211222;-2.654099718;0;0;0.028996111;0.197016501;1011;;309;115;493;608;129;1046;;6574;;0.028996111;0.2;13910.4
2021;12;20211223;0.362703185;0.081013845;0.12901372;0.133891927;0.396631949;1063;;309;115;348;463;361;1133;;6574;;0.133891927;0.4;13046.4
2021;12;20211224;6.386758567;2.233850039;3.302026311;0.059696936;0.748787818;1109;;165;115;522;637;237;1039;;6574;;0.059696936;0.7;16675.2
2021;12;20211225;5.99468654;12.04453142;6.488078981;0.020894726;0.426012038;1008;;93;114;521;635;315;1043;;6574;;0.020894726;0.4;32140.8
2021;12;20211226;5.589789211;3.587506396;10.67184581;0.017696391;0.263006019;1000;;98;115;647;762;165;1025;;6574;;0.017696391;0.3;60393.6
2021;12;20211227;4.852736629;2.997472952;1.97511143;0.037097496;0.163006019;967;;408;115;581;696;100;1204;;6574;;0.037097496;0.2;37670.4
2021;12;20211228;6.886830901;7.020496942;4.365604402;0.038802209;0.762940122;949;;474;115;367;482;-51;905;;6574;;0.038802209;0.8;32486.4
2021;12;20211229;8.3129972;6.532155253;10.30042172;0.038802209;0.955139368;996;;228;115;634;749;-91;886;;6574;;0.038802209;1;38966.4
2021;12;20211230;12.59898071;0.031983355;0.145830278;0.03389916;0.452408627;992;;592;115;499;614;-7;1199;;6574;;0.03389916;0.5;37497.6
2021;12;20211231;7.669439968;0;0;0.112786109;0.215414646;1027;;578;115;407;522;-91;1009;;6574;;0.112786109;0.2;31017.6
2022;1;20220101;3.682780966;0;0;0.09039776;0.118464042;991;;570;115;391;506;51;1127;;6536;;0.09039776;0.1;25747.2
2022;1;20220102;5.205672388;0;0;0.108094151;0.742941784;1048;;550;115;338;453;-92;911;;6536;;0.108094151;0.7;22204.8
2022;1;20220103;10.09595006;0.666753121;0;0.079309132;1.304386001;1068;;524;115;490;605;-30;1099;;6536;;0.079309132;1.3;18403.2
2022;1;20220104;10.6;17.0824193;6.872016195;0.092313566;1.029061434;1042;;536;115;498;613;-8;1141;;6536;;0.092313566;1;17971.2
2022;1;20220105;1.313916927;2.198980708;10.6865063;0.046903594;0.378486562;1017;;234;115;602;717;24;975;;6536;;0.046903594;0.4;61776
2022;1;20220106;-0.867096918;0.838991601;1.370718848;0.017696391;0.218464042;1010;;568;115;499;614;-95;1087;;6536;;0.017696391;0.2;32572.8
2022;1;20220107;-0.386083073;0.663622912;0.091838844;0.038802209;0.26002252;1039;;582;115;408;523;-56;1049;;6536;;0.038802209;0.3;26956.8
2022;1;20220108;1.354847547;4.4822925;0.729597109;0.051806643;0.502917602;1052;;552;115;428;543;-25;1070;TEST;6536;;0.051806643;0.5;25574.4
2022;1;20220109;1.962947418;12.75445561;11.92973478;0.032405538;0.436928084;1089;;544;115;452;567;-73;1038;;6536;;0.032405538;0.4;37065.6
2022;1;20220110;0.463867145;0.191900129;6.661035142;0.008101385;0.175503063;975;Reinigung Vogelsberg;453;115;471;586;-122;917;;6536;;0.008101385;0.2;33177.6
2022;1;20220111;0.616775673;0;0;0.045409972;0.174100561;1345;;540;115;563;678;134;1352;Reinigung Vogelsberg;6536;;0.045409972;0.2;30758.4
2022;1;20220112;-2.752604061;0;0;0.061401649;0.157039021;1072;;516;115;560;675;5;1196;;6536;;0.061401649;0.2;26956.8
2022;1;20220113;-3.384415517;0;0;0.04519888;0.141558478;1050;;538;115;471;586;-24;1100;;6536;;0.04519888;0.1;24710.4
2022;1;20220114;-3.314459853;0;0;0.077604418;0.1;1060;;508;115;496;611;-45;1074;;6536;;0.077604418;0.1;22118.4
2022;1;20220115;-2.989312846;0;0;0.024093062;0.1;1074;;490;115;487;602;-2;1090;;6536;;0.024093062;0.1;19612.8
2022;1;20220116;-0.80238238;0.098060981;0.153991434;0.108305243;0.336928084;1124;;477;114;410;524;79;1080;;6536;;0.108305243;0.3;17712
2022;1;20220117;2.52480321;0.049030491;0.233049726;0.046692502;0.375503063;1062;;438;115;632;747;-66;1119;;6536;;0.046692502;0.4;17020.8
2022;1;20220118;1.203606574;0;0;0.014498056;0.301580997;1053;;445;115;593;708;1;1154;;6536;;0.014498056;0.3;16675.2
2022;1;20220119;1.651889236;0.152908528;0;0.106811621;0.312497044;1056;;420;115;543;658;-89;989;;6536;;0.106811621;0.3;16675.2
2022;1;20220120;1.449950218;0.49880881;0.92587706;0.030700825;0.430961086;1067;;424;115;505;620;4;1048;;6536;;0.030700825;0.4;16416
2022;1;20220121;-0.429124609;0;0.149866284;0.096794431;0.323347193;1047;;397;115;623;738;-31;1104;;6536;;0.096794431;0.3;15552
2022;1;20220122;-0.2781551;0;0.024977714;0.027502489;0.389402608;1077;;372;115;617;732;9;1113;;6536;;0.027502489;0.4;14342.4
2022;1;20220123;0.595678601;0;0;0.027502489;0.281535958;1082;;388;115;583;698;26;1112;;6536;;0.027502489;0.3;13996.8
2022;1;20220124;-0.186083073;0;0;0.01129972;0.241558478;1051;;351;115;417;532;289;1172;;6536;;0.01129972;0.2;14169.6
2022;1;20220125;-0.964310507;0;0;0.053089173;0.266055415;1035;;357;115;561;676;-7;1026;;6536;;0.053089173;0.3;13392
2022;1;20220126;-2.679418624;0;0;0.048186124;0.196950604;1055;;339;115;615;730;-53;1016;;6536;;0.048186124;0.2;12355.2
2022;1;20220127;-1.293163653;2.843041536;2.375022286;0.096794431;0.468973017;1083;;335;115;578;693;45;1073;;6536;;0.096794431;0.5;11836.8
2022;1;20220128;1.917794964;0;1.061617726;0.062895271;0.430961086;1089;;312;115;561;676;63;1051;;6536;;0.062895271;0.4;13392
2022;1;20220129;3.705817056;0;0;0.150305788;0.887755714;1039;;311;115;573;688;187;1186;;6536;;0.150305788;0.9;12096
2022;1;20220130;4.58581161;0;0.424621138;0.053300265;0.572519564;1082;;333;115;576;691;57;1081;;6536;;0.053300265;0.6;13996.8
2022;1;20220131;2.3348421;5.090724069;3.620901088;0.02259944;0.586100454;1033;;315;115;574;689;36;1040;;6536;;0.02259944;0.6;18662.4
2022;2;20220201;1.492991754;2.301350989;1.545700514;0.02259944;0.641558478;1041;;335;115;571;686;62;1083;;6536;;0.02259944;0.6;17366.4
2022;2;20220202;5.496869791;3.006604214;6.24153555;0.014498056;0.304564496;1050;;149;115;494;609;336;1094;;6536;;0.014498056;0.3;26438.4
2022;2;20220203;5.599828101;0;0.070897136;0.028996111;0.447525476;1044;;391;115;585;700;-71;1020;;6536;;0.028996111;0.4;26438.4
2022;2;20220204;5.545900282;1.496969356;0.024977714;0.103824377;0.729061434;1032;;369;115;600;715;-33;1051;;6536;;0.103824377;0.7;21427.2
2022;2;20220205;2.61180601;0;1.495113172;0.184204948;0.655458023;1021;;392;115;594;709;3;1104;;6536;;0.184204948;0.7;18144
2022;2;20220206;4.073833701;7.609610659;1.479058292;0.092102474;1.189083953;1012;;372;115;483;598;108;1078;;6536;;0.092102474;1.2;16848
2022;2;20220207;2.664886437;0.4218449;4.844800362;0.126001634;1.069291672;987;;293;115;565;680;25;998;;6536;;0.126001634;1.1;36028.8
2022;2;20220208;2.570803057;0;0;0.282281909;0.8;989;;460;115;518;633;-31;1062;;6536;;0.282281909;0.8;25228.8
2022;2;20220209;1.88996111;0;0;0.248804933;0.684519457;985;;433;115;490;605;-77;961;;6536;;0.248804933;0.7;21427.2
2022;2;20220210;5.454603314;10.62754452;0.024977714;0.337709071;1.16440852;979;;433;115;514;629;-57;1005;;6536;;0.337709071;1.2;17452.8
2022;2;20220211;3.079822655;2.749130055;12.4583442;0.1129972;0.556973124;987;;375;115;565;680;-41;1014;;6536;;0.1129972;0.6;50025.6
2022;2;20220212;-0.617318599;0;0;0.202112431;0.623347193;1036;;504;115;494;609;-28;1085;;6536;;0.202112431;0.6;31968
2022;2;20220213;0.962947418;0.049030491;0.054080578;0.287818234;0.818650903;1071;;502;115;434;549;19;1070;;6536;;0.287818234;0.8;24624
2022;2;20220214;2.845900282;0.609119163;0.283094298;0.115124097;0.872275171;1014;;502;115;596;711;-97;1116;;6536;;0.115124097;0.9;21081.6
2022;2;20220215;3.979822655;0.48996111;1.994221731;0.053300265;0.627658932;1030;;473;114;445;559;-24;1008;;6536;;0.053300265;0.6;20044.8
2022;2;20220216;5.6870028;1.893766813;0.862241734;0.053300265;1.107295238;1056;;496;115;563;678;-38;1136;;6536;;0.053300265;1.1;17280
2022;2;20220217;10.28792253;2.421284101;1.711078908;0.095511901;1.58343561;1040;;424;115;521;636;-83;977;;6536;;0.095511901;1.6;19267.2
2022;2;20220218;10.04885859;4.089484744;3.87982868;0.135807732;1.890486455;1049;;470;115;559;674;-35;1109;;6536;;0.135807732;1.9;23328
2022;2;20220219;3.823783919;1.014863885;3.364041233;0.11661772;0.864905671;1079;;2;115;512;627;395;1024;;6536;;0.11661772;0.9;50976
2022;2;20220220;7.443961263;1.60768374;0;0.349853158;1.956926422;1075;;401;115;551;666;43;1110;;6536;;0.349853158;2;31708.8
2022;2;20220221;5.079994554;5.464126508;5.039192477;0.10041495;1.410916047;1046;;552;115;536;651;-77;1126;;6536;;0.10041495;1.4;30672
2022;2;20220222;5.781933573;0.854099718;0.928430331;0.148812166;1.218529939;1027;;544;115;405;520;-34;1030;;6536;;0.148812166;1.2;30153.6
2022;2;20220223;6.458897482;0.582105471;0.812869696;0.259033214;0.952408627;1033;;447;115;526;641;-47;1041;;6536;;0.259033214;1;27388.8
2022;2;20220224;5.695950064;1.772542947;0.19587485;0.318519058;1.339911583;1045;;548;115;518;633;-27;1154;;6536;;0.318519058;1.3;27907.2
2022;2;20220225;2.554847547;0.150969509;2.015114109;0.229403828;0.986100454;1047;;537;115;457;572;-36;1073;;6536;;0.229403828;1;22550.4
2022;2;20220226;1.454000154;0;0;0.395052038;1.010916047;1066;;511;115;444;559;-1;1069;;6536;;0.395052038;1;19785.6
2022;2;20220227;1.177784072;0;0;0.76409521;1.317380195;1085;;526;115;476;591;-44;1073;;6536;;0.76409521;1.3;17020.8
2022;2;20220228;-0.188293554;0;0;0.616565574;0.989402608;1055;;501;115;491;606;-28;1079;;6536;;0.616565574;1;15638.4
2022;3;20220301;-0.853351889;0;0;0.595459756;0.989402608;1068;;486;115;540;655;-26;1115;;6536;;0.595459756;1;14947.2
2022;3;20220302;0.498636911;0;0;0.237505213;0.918464042;1059;;468;115;583;698;-53;1113;;6536;;0.237505213;0.9;13910.4
2022;3;20220303;3.036781119;0;0;0.718051963;1.233944585;1062;;441;114;550;664;-35;1070;;6536;;0.718051963;1.2;13132.8
2022;3;20220304;0.688670355;0;0;0.944468547;1.286419109;1074;Quelle Eberwies Einlauf;500;115;578;693;-37;1156;Quelle Eberwies zugeschaltet;6536;;0.944468547;1.3;12268.8
2022;3;20220305;-0.716226973;0;0;0.871767178;1.146441629;1112;;547;115;464;579;1;1127;;6536;;0.871767178;1.1;11577.6
2022;3;20220306;-1.044332291;0;0;0.609324536;1.04345813;1092;;513;115;456;571;-37;1047;;6536;;0.609324536;1;10972.8
2022;3;20220307;-0.843312999;0.049030491;0.054080578;0.757276356;1.258938673;1075;;507;115;570;685;-32;1160;;6536;;0.757276356;1.3;10800
2022;3;20220308;-1.622215928;0;0;0.902468003;1.127977587;1060;;498;115;452;567;-16;1049;;6536;;0.902468003;1.1;10454.4
2022;3;20220309;1.1348421;0;0;0.962164938;1.40786665;1047;;467;115;526;641;-58;1050;;6536;;0.962164938;1.4;10281.6
2022;3;20220310;2.949678755;0;0;1.143804826;1.689402608;1101;;443;115;542;657;29;1129;;6536;;1.143804826;1.7;9676.8
2022;3;20220311;3.071623219;0;0;0.797361095;1.544794734;1061;;452;115;519;634;-14;1072;;6536;;0.797361095;1.5;9676.8
2022;3;20220312;4.625722937;0;0;0.641291911;1.610850149;1076;Jaucheeintrag Nesslau;431;221;559;780;117;1328;Jaucheintrag Nesslau;6536;;0.641291911;1.6;9417.6
2022;3;20220313;6.368592575;0;0;1.473201421;2.121634402;1066;;404;205;505;710;-79;1035;;6536;;1.473201421;2.1;8985.6
2022;3;20220314;8.262775519;0.182952864;0;1.232497872;2.030961086;1065;;408;115;460;575;-6;977;;6536;;1.232497872;2;8553.6
2022;3;20220315;6.706836347;0.197889083;0.13784741;0.109798865;0.955326229;1025;;390;115;522;637;3;1030;;6536;;0.109798865;1;8553.6
2022;3;20220316;7.916875237;0;0;0.172905228;1.344541977;1092;;392;115;480;595;98;1085;;6536;;0.172905228;1.3;8467.2
2022;3;20220317;7.30176712;3.444736322;0.861974302;0.103191102;1.178233804;1217;;369;115;532;647;274;1290;;6536;;0.103191102;1.2;8294.4
2022;3;20220318;7.649950218;0;2.083183442;0.217243762;1.644926529;1095;;366;115;511;626;82;1074;;6536;;0.217243762;1.6;8985.6
2022;3;20220319;6.579822655;0;0;1.750775392;2.243205372;1145;;364;115;445;560;302;1226;;6536;;1.750775392;2.2;8035.2
2022;3;20220320;5.448587129;0;0;1.470214177;2.044794734;1112;;360;115;513;628;114;1102;;6536;;1.470214177;2;7689.6
2022;3;20220321;5.863695247;0;0;1.540139394;2.076905564;1091;;339;115;495;610;220;1169;;6536;;1.540139394;2.1;7689.6
2022;3;20220322;5.940831055;0;0;1.966314441;2.20786665;1140;;335;115;492;607;130;1072;;6536;;1.966314441;2.2;7948.8
2022;3;20220323;6.968936372;0;0;1.998931071;2.30786665;1193;;313;115;520;635;237;1185;;6536;;1.998931071;2.3;7689.6
2022;3;20220324;7.93188379;0;0;2.016627462;2.370938566;1154;;330;115;402;517;458;1305;;6536;;2.016627462;2.4;7603.2
2022;3;20220325;8.401667556;0;0;2.115986953;2.566308173;1171;;314;115;524;639;157;1110;;6536;;2.115986953;2.6;7257.6
2022;3;20220326;8.966210195;0;0;2.132205703;2.701899652;1200;;290;115;484;599;375;1264;;6536;;2.132205703;2.7;6912
2022;3;20220327;8.698709246;0;0;2.19571827;2.601899652;1111;;284;115;363;478;346;1108;;6536;;2.19571827;2.6;6566.4
2022;3;20220328;9.430792165;0;0;2.243482209;2.755392126;1134;;287;115;344;459;340;1086;;6536;;2.243482209;2.8;6566.4
2022;3;20220329;10.66978377;0;0;0.546429265;2.193901208;1070;;284;115;433;548;297;1129;;6536;;0.546429265;2.2;6739.2
2022;3;20220330;9.353828255;3.634585768;1.47771242;0.2748138;1.557039021;1099;;285;115;486;601;239;1125;;6536;;0.2748138;1.6;6393.6
2022;3;20220331;7.692991754;9.415684047;6.994318781;0.147107452;1.336741224;1117;;282;115;490;605;324;1211;;6536;;0.147107452;1.3;7862.4
2022;4;20220401;2.212897636;18.29591432;19.40951654;0.054793887;0.6;1088;;287;115;490;605;200;1092;;6536;;0.054793887;0.6;21600
2022;4;20220402;-0.482033137;2.775024891;6.964673146;0.064388893;0.604630394;1110;;312;115;483;598;267;1177;;6536;;0.064388893;0.6;16761.6
2022;4;20220403;0.212897636;0.031983355;0.553634858;0.252425452;1.009513545;1141;;332;115;408;523;267;1122;;6536;;0.252425452;1;14947.2
2022;4;20220404;2.687922527;0.098060981;0.108161156;1.199881242;1.701580997;1079;;288;115;509;624;236;1148;;6536;;1.199881242;1.7;19699.2
2022;4;20220405;7.039911328;0.881357642;1.061747489;0.308501868;1.525825177;1030;;213;115;458;573;218;1004;;6536;;0.308501868;1.5;20044.8
2022;4;20220406;10.96590573;2.872597407;0.049955428;1.027187106;2.703049396;1065;;413;115;497;612;103;1128;;6536;;1.027187106;2.7;15638.4
2022;4;20220407;10.57999455;21.32922446;9.715650585;0.688195504;2.529380089;1041;;460;115;476;591;49;1100;;6536;;0.688195504;2.5;14342.4
2022;4;20220408;10.92497511;5.692647957;7.170532654;0.330452054;2.310916047;1192;Schwimmbadfüllung;219;115;431;546;496;1261;Schwimmbadfüllung;6536;;0.330452054;2.3;50371.2
2022;4;20220409;4.441850346;0.518814256;6.686157624;0.640885708;1.943205372;1348;;426;115;517;632;403;1461;;6536;;0.640885708;1.9;36374.4
2022;4;20220410;3.881761674;0.098060981;0.108161156;1.289207564;1.878486562;1038;;727;115;376;491;-78;1140;;6536;;1.289207564;1.9;24796.8
2022;4;20220411;6.344709092;0;0;2.20828454;2.664905671;1160;;668;115;287;402;-35;1035;;6536;;2.20828454;2.7;18316.8
2022;4;20220412;10.6346702;0;0;1.855671209;2.941811235;1753;Brand Niederglatt;622;115;552;667;743;2032;Brand Niederglatt;6536;;1.855671209;2.9;13910.4
2022;4;20220413;14.01973398;0;0;2.157776407;3.290917709;1212;;599;115;518;633;-49;1183;;6536;;2.157776407;3.3;11664
2022;4;20220414;14.72269229;0.16396671;0;2.193169188;3.352408627;1277;;554;115;340;455;2;1011;;6536;;2.193169188;3.4;10281.6
2022;4;20220415;13.62378392;0.018986155;0.095963994;0.716558341;2.364971568;1095;;529;115;549;664;139;1332;;6536;;0.716558341;2.4;8726.4
2022;4;20220416;8.729772873;0;0;0.59459941;2.114462593;1082;;525;115;445;560;-4;1081;;6536;;0.59459941;2.1;7689.6
2022;4;20220417;7.161584329;0;0;3.388553585;3.237172477;1083;;489;115;517;632;-61;1060;;6536;;3.388553585;3.2;7257.6
2022;4;20220418;7.080742382;0;0;2.858115998;3.023347193;1126;;448;115;542;657;-14;1091;;6536;;2.858115998;3;6652.8
2022;4;20220419;9.149778319;0;0;2.588432318;3.130895189;1206;;432;114;409;523;293;1248;;6536;;2.588432318;3.1;6307.2
2022;4;20220420;8.172642511;0;0;3.031021226;3.188000107;1143;;433;115;510;625;128;1186;;6536;;3.031021226;3.2;5702.4
2022;4;20220421;8.759645311;0;0;3.058312623;3.246441629;1262;;429;115;507;622;161;1212;;6536;;3.058312623;3.2;5616
2022;4;20220422;8.554576084;0.098060981;0.108161156;1.724571414;2.788000107;1190;;413;115;478;593;271;1277;;6536;;1.724571414;2.8;5356.8
2022;4;20220423;9.269684201;0.06396671;0;0.192306333;1.599037117;1186;;402;115;506;621;295;1318;;6536;;0.192306333;1.6;4924.8
2022;4;20220424;8.998980708;15.19388151;11.86520801;0.208720193;1.758628383;1239;;379;115;344;459;290;1128;;6536;;0.208720193;1.8;5875.2
2022;4;20220425;10.07594462;4.959368074;6.30731114;0.382047604;1.99213335;1366;;391;115;420;535;542;1468;;6536;;0.382047604;2;8208
2022;4;20220426;7.907927973;9.704381633;9.375605675;0.354983278;1.770367154;1158;Netzspülung;380;115;512;627;110;1117;Netzspülung;6536;;0.354983278;1.8;12268.8
2022;4;20220427;9.374753428;0;0;1.710706633;3.049425128;1324;;391;115;464;579;418;1388;;6536;;1.710706633;3;7171.2
2022;4;20220428;9.92065371;0;0;2.691818533;3.490983606;1215;Leck Gewerbestrassse;392;115;485;600;216;1208;Leck Gewerbestrasse;6536;;2.691818533;3.5;5961.6
2022;4;20220429;11.08775063;4.308443669;0;2.184629641;3.257291778;1206;;368;115;407;522;387;1277;;6536;;2.184629641;3.3;4924.8
2022;4;20220430;10.2608365;2.713108864;8.812376256;0.295497435;1.904630394;1142;;366;115;507;622;178;1166;;6536;;0.295497435;1.9;7776
2022;5;20220501;10.22885315;0;0;1.397739879;2.95265302;1155;;366;115;473;588;222;1176;;6536;;1.397739879;3;5356.8
2022;5;20220502;10.42977287;0;0;2.046304787;3.380067559;1190;;363;115;468;583;221;1167;;6536;;2.046304787;3.4;4406.4
2022;5;20220503;11.86175623;0.245152453;0.345336033;1.062579889;2.632860738;1112;;341;115;490;605;282;1228;;6536;;1.062579889;2.6;4579.2
2022;5;20220504;11.77594462;2.320005446;2.16627774;0.535356616;2.223094436;1107;;345;115;367;482;206;1033;;6536;;0.535356616;2.2;5875.2
2022;5;20220505;11.65382825;38.35929961;20.67813055;0.18441604;1.917380195;1101;;313;115;475;590;197;1100;;6536;;0.18441604;1.9;29980.8
